run_id,regime,seed,arm,evidence_strength,condition_id,family,q_nominal,drift_v,order,baseline_steps,attractor_belief,stable_window,local_probe_count,local_probes_passed,D_pre,D_immediate_first,D_immediate_last,D_final,D_post,delta_D,C_pre,C_post,C_post_defined_steps,normal_accepted,normal_rejected,acceptance_rate,rejection_rate,external_delivery_count,bypass_delivery_count,external_update_accepted_count,external_rejected_count,actual_revision_count,qualifying_revision_count,genuine_revision_count,apparent_correction_count,relapse_observed,relapse_rate_if_eligible,relapse_start_step,relapse_confirmation_step,time_to_relapse,time_to_relapse_from_last_injection,persistent_escape,persistent_escape_rate,normal_post_steps,steps_after_last_injection,classification,reference_corruption,reference_avoidance,post_inputs,corrective_offered,contradictory_offered,q_actual,q_old_halfspace,exact_old_count,input_mean,last_input,sequence_sha256,multiset_sha256,D_min,recapture_latency,recapture_slope_net,recapture_slope_active,corrective_before_failure,contradictory_before_failure,corrective_accepted_before_failure,contradictory_accepted_before_failure,C_at_relapse,early_C_mean,early_C_defined_steps,early_C_alarm,alarm_is_prospective,high_C_at_relapse
gradual_drift_q0.75_v0.01_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0.75_v0.01_orderNone,gradual_drift,0.75,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,33,87,0.275,0.725,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.44166666666666665,16,0.55625,0.0,deeca9e44e4205aef9edba5e50b7f1ca2d08bffa2125b6699365db75a88443d0,70bcc5efbc22b9146ee470510bc0cc1b14e86a83f4f9f7ed5e43b8e399fc0cc1,0.0,,,,,,,,,0.9866666666666667,6,True,True,
gradual_drift_q0.75_v0.01_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0.75_v0.01_orderNone,gradual_drift,0.75,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,33,87,0.275,0.725,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.44166666666666665,16,0.55625,0.0,deeca9e44e4205aef9edba5e50b7f1ca2d08bffa2125b6699365db75a88443d0,70bcc5efbc22b9146ee470510bc0cc1b14e86a83f4f9f7ed5e43b8e399fc0cc1,0.0,,,,,,,,,0.9866666666666667,6,True,True,
gradual_drift_q0.75_v0.01_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0.75_v0.01_orderNone,gradual_drift,0.75,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,33,87,0.275,0.725,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.44166666666666665,16,0.55625,0.0,deeca9e44e4205aef9edba5e50b7f1ca2d08bffa2125b6699365db75a88443d0,70bcc5efbc22b9146ee470510bc0cc1b14e86a83f4f9f7ed5e43b8e399fc0cc1,0.0,,,,,,,,,0.9866666666666667,6,True,True,
gradual_drift_q0.75_v0.01_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0.75_v0.01_orderNone,gradual_drift,0.75,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,33,87,0.275,0.725,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.44166666666666665,16,0.55625,0.0,deeca9e44e4205aef9edba5e50b7f1ca2d08bffa2125b6699365db75a88443d0,70bcc5efbc22b9146ee470510bc0cc1b14e86a83f4f9f7ed5e43b8e399fc0cc1,0.0,,,,,,,,,0.9866666666666667,6,True,True,
gradual_drift_q0.75_v0.01_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0.75_v0.01_orderNone,gradual_drift,0.75,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,33,87,0.275,0.725,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.44166666666666665,16,0.55625,0.0,deeca9e44e4205aef9edba5e50b7f1ca2d08bffa2125b6699365db75a88443d0,70bcc5efbc22b9146ee470510bc0cc1b14e86a83f4f9f7ed5e43b8e399fc0cc1,0.0,,,,,,,,,0.9866666666666667,6,True,True,
gradual_drift_q0.9_v0.01_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0.9_v0.01_orderNone,gradual_drift,0.9,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,18,109,11,0.9083333333333333,0.09166666666666666,1,1,1,0,1,1,0,0,True,1,95,99,95,95,False,0,120,120,E_relapse,not_available,not_available,120,12,108,0.9,0.525,19,0.4675,0.0,06a71efa54fae44d1d81b7dd2a242fdd7e4ac46bf28eff06b9aae6051b9f88c5,f6253fd0b55609d3be5745a990456ea806ba2a68764115fed9dc33c5b90480bc,0.0,95,0.01,0.011176470588235295,10,85,1,85,0.99,0.99,10,False,True,True
gradual_drift_q0.9_v0.01_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0.9_v0.01_orderNone,gradual_drift,0.9,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,18,109,11,0.9083333333333333,0.09166666666666666,1,1,1,0,1,1,0,0,True,1,95,99,95,95,False,0,120,120,E_relapse,not_available,not_available,120,12,108,0.9,0.525,19,0.4675,0.0,06a71efa54fae44d1d81b7dd2a242fdd7e4ac46bf28eff06b9aae6051b9f88c5,f6253fd0b55609d3be5745a990456ea806ba2a68764115fed9dc33c5b90480bc,0.0,95,0.01,0.011176470588235295,10,85,1,85,0.99,0.99,10,False,True,True
gradual_drift_q0.9_v0.01_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0.9_v0.01_orderNone,gradual_drift,0.9,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,18,109,11,0.9083333333333333,0.09166666666666666,1,1,1,0,1,1,0,0,True,1,95,99,95,95,False,0,120,120,E_relapse,not_available,not_available,120,12,108,0.9,0.525,19,0.4675,0.0,06a71efa54fae44d1d81b7dd2a242fdd7e4ac46bf28eff06b9aae6051b9f88c5,f6253fd0b55609d3be5745a990456ea806ba2a68764115fed9dc33c5b90480bc,0.0,95,0.01,0.011176470588235295,10,85,1,85,0.99,0.99,10,False,True,True
gradual_drift_q0.9_v0.01_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0.9_v0.01_orderNone,gradual_drift,0.9,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,18,109,11,0.9083333333333333,0.09166666666666666,1,1,1,0,1,1,0,0,True,1,95,99,95,95,False,0,120,120,E_relapse,not_available,not_available,120,12,108,0.9,0.525,19,0.4675,0.0,06a71efa54fae44d1d81b7dd2a242fdd7e4ac46bf28eff06b9aae6051b9f88c5,f6253fd0b55609d3be5745a990456ea806ba2a68764115fed9dc33c5b90480bc,0.0,95,0.01,0.011176470588235295,10,85,1,85,0.99,0.99,10,False,True,True
gradual_drift_q0.9_v0.01_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0.9_v0.01_orderNone,gradual_drift,0.9,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,18,109,11,0.9083333333333333,0.09166666666666666,1,1,1,0,1,1,0,0,True,1,95,99,95,95,False,0,120,120,E_relapse,not_available,not_available,120,12,108,0.9,0.525,19,0.4675,0.0,06a71efa54fae44d1d81b7dd2a242fdd7e4ac46bf28eff06b9aae6051b9f88c5,f6253fd0b55609d3be5745a990456ea806ba2a68764115fed9dc33c5b90480bc,0.0,95,0.01,0.011176470588235295,10,85,1,85,0.99,0.99,10,False,True,True
gradual_drift_q1.0_v0.01_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q1.0_v0.01_orderNone,gradual_drift,1.0,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,0,0,True,1,95,99,95,95,False,0,120,120,E_relapse,not_available,not_available,120,0,120,1.0,0.5833333333333334,21,0.4125,0.0,3fdad1c4094e7ff6c687e65de665c1509a136122d330895d31cb173ec0cfe19e,203a417049e7dec2897ba940dd8afcbca819ca039267c06c4becb2c0229e371b,0.0,95,0.01,0.01,0,95,0,95,0.99,0.99,10,False,True,True
gradual_drift_q1.0_v0.01_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q1.0_v0.01_orderNone,gradual_drift,1.0,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,0,0,True,1,95,99,95,95,False,0,120,120,E_relapse,not_available,not_available,120,0,120,1.0,0.5833333333333334,21,0.4125,0.0,3fdad1c4094e7ff6c687e65de665c1509a136122d330895d31cb173ec0cfe19e,203a417049e7dec2897ba940dd8afcbca819ca039267c06c4becb2c0229e371b,0.0,95,0.01,0.01,0,95,0,95,0.99,0.99,10,False,True,True
gradual_drift_q1.0_v0.01_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q1.0_v0.01_orderNone,gradual_drift,1.0,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,0,0,True,1,95,99,95,95,False,0,120,120,E_relapse,not_available,not_available,120,0,120,1.0,0.5833333333333334,21,0.4125,0.0,3fdad1c4094e7ff6c687e65de665c1509a136122d330895d31cb173ec0cfe19e,203a417049e7dec2897ba940dd8afcbca819ca039267c06c4becb2c0229e371b,0.0,95,0.01,0.01,0,95,0,95,0.99,0.99,10,False,True,True
gradual_drift_q1.0_v0.01_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q1.0_v0.01_orderNone,gradual_drift,1.0,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,0,0,True,1,95,99,95,95,False,0,120,120,E_relapse,not_available,not_available,120,0,120,1.0,0.5833333333333334,21,0.4125,0.0,3fdad1c4094e7ff6c687e65de665c1509a136122d330895d31cb173ec0cfe19e,203a417049e7dec2897ba940dd8afcbca819ca039267c06c4becb2c0229e371b,0.0,95,0.01,0.01,0,95,0,95,0.99,0.99,10,False,True,True
gradual_drift_q1.0_v0.01_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q1.0_v0.01_orderNone,gradual_drift,1.0,0.01,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,0,0,True,1,95,99,95,95,False,0,120,120,E_relapse,not_available,not_available,120,0,120,1.0,0.5833333333333334,21,0.4125,0.0,3fdad1c4094e7ff6c687e65de665c1509a136122d330895d31cb173ec0cfe19e,203a417049e7dec2897ba940dd8afcbca819ca039267c06c4becb2c0229e371b,0.0,95,0.01,0.01,0,95,0,95,0.99,0.99,10,False,True,True
gradual_drift_q0_v0.025_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0_v0.025_orderNone,gradual_drift,0,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,120,0,0.0,0.0,0,1.0,1.0,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,0.0,,,,,,,,,1.0,10,False,True,
gradual_drift_q0_v0.025_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0_v0.025_orderNone,gradual_drift,0,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,120,0,0.0,0.0,0,1.0,1.0,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,0.0,,,,,,,,,1.0,10,False,True,
gradual_drift_q0_v0.025_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0_v0.025_orderNone,gradual_drift,0,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,120,0,0.0,0.0,0,1.0,1.0,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,0.0,,,,,,,,,1.0,10,False,True,
gradual_drift_q0_v0.025_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0_v0.025_orderNone,gradual_drift,0,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,120,0,0.0,0.0,0,1.0,1.0,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,0.0,,,,,,,,,1.0,10,False,True,
gradual_drift_q0_v0.025_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0_v0.025_orderNone,gradual_drift,0,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,120,0,0.0,0.0,0,1.0,1.0,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,0.0,,,,,,,,,1.0,10,False,True,
gradual_drift_q0.1_v0.025_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0.1_v0.025_orderNone,gradual_drift,0.1,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,18,108,12,0.9,0.1,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,108,12,0.1,0.08333333333333333,9,0.9125,0.0,20e266bb28b10096ec477659c22ded3911059914d6520d7f148dce18124ba1ed,687ecb87472b9c3e319795d7376c9357e01409881e55631c6623d39323afe0f6,0.0,,,,,,,,,1.0,9,False,True,
gradual_drift_q0.1_v0.025_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0.1_v0.025_orderNone,gradual_drift,0.1,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,18,108,12,0.9,0.1,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,108,12,0.1,0.08333333333333333,9,0.9125,0.0,20e266bb28b10096ec477659c22ded3911059914d6520d7f148dce18124ba1ed,687ecb87472b9c3e319795d7376c9357e01409881e55631c6623d39323afe0f6,0.0,,,,,,,,,1.0,9,False,True,
gradual_drift_q0.1_v0.025_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0.1_v0.025_orderNone,gradual_drift,0.1,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,18,108,12,0.9,0.1,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,108,12,0.1,0.08333333333333333,9,0.9125,0.0,20e266bb28b10096ec477659c22ded3911059914d6520d7f148dce18124ba1ed,687ecb87472b9c3e319795d7376c9357e01409881e55631c6623d39323afe0f6,0.0,,,,,,,,,1.0,9,False,True,
gradual_drift_q0.1_v0.025_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0.1_v0.025_orderNone,gradual_drift,0.1,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,18,108,12,0.9,0.1,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,108,12,0.1,0.08333333333333333,9,0.9125,0.0,20e266bb28b10096ec477659c22ded3911059914d6520d7f148dce18124ba1ed,687ecb87472b9c3e319795d7376c9357e01409881e55631c6623d39323afe0f6,0.0,,,,,,,,,1.0,9,False,True,
gradual_drift_q0.1_v0.025_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0.1_v0.025_orderNone,gradual_drift,0.1,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,18,108,12,0.9,0.1,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,108,12,0.1,0.08333333333333333,9,0.9125,0.0,20e266bb28b10096ec477659c22ded3911059914d6520d7f148dce18124ba1ed,687ecb87472b9c3e319795d7376c9357e01409881e55631c6623d39323afe0f6,0.0,,,,,,,,,1.0,9,False,True,
gradual_drift_q0.25_v0.025_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0.25_v0.025_orderNone,gradual_drift,0.25,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,15,90,30,0.75,0.25,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,90,30,0.25,0.20833333333333334,21,0.7875,0.0,a6aa55128da1fd3bf317e3dacd3bf9d64712ef7d12199523e39398d1fcf71283,3d3c597b74a58f672a983024fb1a127223634da36c1c91e50cc189869fbe4613,0.0,,,,,,,,,1.0,8,False,True,
gradual_drift_q0.25_v0.025_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0.25_v0.025_orderNone,gradual_drift,0.25,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,15,90,30,0.75,0.25,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,90,30,0.25,0.20833333333333334,21,0.7875,0.0,a6aa55128da1fd3bf317e3dacd3bf9d64712ef7d12199523e39398d1fcf71283,3d3c597b74a58f672a983024fb1a127223634da36c1c91e50cc189869fbe4613,0.0,,,,,,,,,1.0,8,False,True,
gradual_drift_q0.25_v0.025_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0.25_v0.025_orderNone,gradual_drift,0.25,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,15,90,30,0.75,0.25,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,90,30,0.25,0.20833333333333334,21,0.7875,0.0,a6aa55128da1fd3bf317e3dacd3bf9d64712ef7d12199523e39398d1fcf71283,3d3c597b74a58f672a983024fb1a127223634da36c1c91e50cc189869fbe4613,0.0,,,,,,,,,1.0,8,False,True,
gradual_drift_q0.25_v0.025_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0.25_v0.025_orderNone,gradual_drift,0.25,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,15,90,30,0.75,0.25,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,90,30,0.25,0.20833333333333334,21,0.7875,0.0,a6aa55128da1fd3bf317e3dacd3bf9d64712ef7d12199523e39398d1fcf71283,3d3c597b74a58f672a983024fb1a127223634da36c1c91e50cc189869fbe4613,0.0,,,,,,,,,1.0,8,False,True,
gradual_drift_q0.25_v0.025_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0.25_v0.025_orderNone,gradual_drift,0.25,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,15,90,30,0.75,0.25,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,90,30,0.25,0.20833333333333334,21,0.7875,0.0,a6aa55128da1fd3bf317e3dacd3bf9d64712ef7d12199523e39398d1fcf71283,3d3c597b74a58f672a983024fb1a127223634da36c1c91e50cc189869fbe4613,0.0,,,,,,,,,1.0,8,False,True,
gradual_drift_q0.5_v0.025_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0.5_v0.025_orderNone,gradual_drift,0.5,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,10,60,60,0.5,0.5,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,60,60,0.5,0.4166666666666667,41,0.5791666666666667,0.0,c96e070707ae7f423be44ea2d9e29733fb4ac76463ee37ee38e0fcc635563b4e,ac7899d3d6be103c6b8fe6ba2022fcc2a8d6f3fd055ab9927d285102a4b96752,0.0,,,,,,,,,1.0,5,False,True,
gradual_drift_q0.5_v0.025_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0.5_v0.025_orderNone,gradual_drift,0.5,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,10,60,60,0.5,0.5,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,60,60,0.5,0.4166666666666667,41,0.5791666666666667,0.0,c96e070707ae7f423be44ea2d9e29733fb4ac76463ee37ee38e0fcc635563b4e,ac7899d3d6be103c6b8fe6ba2022fcc2a8d6f3fd055ab9927d285102a4b96752,0.0,,,,,,,,,1.0,5,False,True,
gradual_drift_q0.5_v0.025_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0.5_v0.025_orderNone,gradual_drift,0.5,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,10,60,60,0.5,0.5,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,60,60,0.5,0.4166666666666667,41,0.5791666666666667,0.0,c96e070707ae7f423be44ea2d9e29733fb4ac76463ee37ee38e0fcc635563b4e,ac7899d3d6be103c6b8fe6ba2022fcc2a8d6f3fd055ab9927d285102a4b96752,0.0,,,,,,,,,1.0,5,False,True,
gradual_drift_q0.5_v0.025_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0.5_v0.025_orderNone,gradual_drift,0.5,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,10,60,60,0.5,0.5,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,60,60,0.5,0.4166666666666667,41,0.5791666666666667,0.0,c96e070707ae7f423be44ea2d9e29733fb4ac76463ee37ee38e0fcc635563b4e,ac7899d3d6be103c6b8fe6ba2022fcc2a8d6f3fd055ab9927d285102a4b96752,0.0,,,,,,,,,1.0,5,False,True,
gradual_drift_q0.5_v0.025_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0.5_v0.025_orderNone,gradual_drift,0.5,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,10,60,60,0.5,0.5,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,60,60,0.5,0.4166666666666667,41,0.5791666666666667,0.0,c96e070707ae7f423be44ea2d9e29733fb4ac76463ee37ee38e0fcc635563b4e,ac7899d3d6be103c6b8fe6ba2022fcc2a8d6f3fd055ab9927d285102a4b96752,0.0,,,,,,,,,1.0,5,False,True,
gradual_drift_q0.75_v0.025_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0.75_v0.025_orderNone,gradual_drift,0.75,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,30,90,0.25,0.75,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.625,61,0.36875,0.0,a489387e5c9f2a5b86c4f75166775a33b592420680104c150dd63289bf0252a8,c6dea5bb806d9a8caa0c8ccf4f19166122ac62bd877f82a751bb3a409b9b9416,0.0,,,,,,,,,1.0,3,False,True,
gradual_drift_q0.75_v0.025_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0.75_v0.025_orderNone,gradual_drift,0.75,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,30,90,0.25,0.75,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.625,61,0.36875,0.0,a489387e5c9f2a5b86c4f75166775a33b592420680104c150dd63289bf0252a8,c6dea5bb806d9a8caa0c8ccf4f19166122ac62bd877f82a751bb3a409b9b9416,0.0,,,,,,,,,1.0,3,False,True,
gradual_drift_q0.75_v0.025_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0.75_v0.025_orderNone,gradual_drift,0.75,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,30,90,0.25,0.75,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.625,61,0.36875,0.0,a489387e5c9f2a5b86c4f75166775a33b592420680104c150dd63289bf0252a8,c6dea5bb806d9a8caa0c8ccf4f19166122ac62bd877f82a751bb3a409b9b9416,0.0,,,,,,,,,1.0,3,False,True,
gradual_drift_q0.75_v0.025_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0.75_v0.025_orderNone,gradual_drift,0.75,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,30,90,0.25,0.75,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.625,61,0.36875,0.0,a489387e5c9f2a5b86c4f75166775a33b592420680104c150dd63289bf0252a8,c6dea5bb806d9a8caa0c8ccf4f19166122ac62bd877f82a751bb3a409b9b9416,0.0,,,,,,,,,1.0,3,False,True,
gradual_drift_q0.75_v0.025_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0.75_v0.025_orderNone,gradual_drift,0.75,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,30,90,0.25,0.75,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.625,61,0.36875,0.0,a489387e5c9f2a5b86c4f75166775a33b592420680104c150dd63289bf0252a8,c6dea5bb806d9a8caa0c8ccf4f19166122ac62bd877f82a751bb3a409b9b9416,0.0,,,,,,,,,1.0,3,False,True,
