graph_id,source,target,source_value,target_value,rounded_gap,tol
witness_augmented_n40_tol0.05,10,13,0.15000000000000074,0.20000000000000073,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,11,12,0.175,0.2,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,11,13,0.175,0.20000000000000073,0.025000000000000744,0.05
witness_augmented_n40_tol0.05,12,13,0.2,0.20000000000000073,7.216449660063518e-16,0.05
witness_augmented_n40_tol0.05,12,14,0.2,0.225,0.024999999999999994,0.05
witness_augmented_n40_tol0.05,12,15,0.2,0.25,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,13,14,0.20000000000000073,0.225,0.024999999999999273,0.05
witness_augmented_n40_tol0.05,13,15,0.20000000000000073,0.25,0.04999999999999927,0.05
witness_augmented_n40_tol0.05,13,16,0.20000000000000073,0.2500000000000007,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,14,15,0.225,0.25,0.024999999999999994,0.05
witness_augmented_n40_tol0.05,14,16,0.225,0.2500000000000007,0.025000000000000716,0.05
witness_augmented_n40_tol0.05,15,16,0.25,0.2500000000000007,7.216449660063518e-16,0.05
witness_augmented_n40_tol0.05,15,17,0.25,0.275,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,15,18,0.25,0.3,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,16,17,0.2500000000000007,0.275,0.0249999999999993,0.05
witness_augmented_n40_tol0.05,16,18,0.2500000000000007,0.3,0.04999999999999927,0.05
witness_augmented_n40_tol0.05,16,19,0.2500000000000007,0.3000000000000007,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,17,18,0.275,0.3,0.024999999999999967,0.05
witness_augmented_n40_tol0.05,17,19,0.275,0.3000000000000007,0.02500000000000069,0.05
witness_augmented_n40_tol0.05,17,20,0.275,0.325,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,18,19,0.3,0.3000000000000007,7.216449660063518e-16,0.05
witness_augmented_n40_tol0.05,18,20,0.3,0.325,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,18,21,0.3,0.35,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,19,20,0.3000000000000007,0.325,0.0249999999999993,0.05
witness_augmented_n40_tol0.05,19,21,0.3000000000000007,0.35,0.04999999999999927,0.05
witness_augmented_n40_tol0.05,19,22,0.3000000000000007,0.3500000000000007,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,20,21,0.325,0.35,0.024999999999999967,0.05
witness_augmented_n40_tol0.05,20,22,0.325,0.3500000000000007,0.02500000000000069,0.05
witness_augmented_n40_tol0.05,20,23,0.325,0.375,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,21,22,0.35,0.3500000000000007,7.216449660063518e-16,0.05
witness_augmented_n40_tol0.05,21,23,0.35,0.375,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,22,23,0.3500000000000007,0.375,0.0249999999999993,0.05
witness_augmented_n40_tol0.05,22,24,0.3500000000000007,0.4,0.04999999999999932,0.05
witness_augmented_n40_tol0.05,22,25,0.3500000000000007,0.4000000000000007,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,23,24,0.375,0.4,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,23,25,0.375,0.4000000000000007,0.02500000000000069,0.05
witness_augmented_n40_tol0.05,23,26,0.375,0.425,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,24,25,0.4,0.4000000000000007,6.661338147750939e-16,0.05
witness_augmented_n40_tol0.05,24,26,0.4,0.425,0.024999999999999967,0.05
witness_augmented_n40_tol0.05,24,27,0.4,0.45,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,25,26,0.4000000000000007,0.425,0.0249999999999993,0.05
witness_augmented_n40_tol0.05,25,27,0.4000000000000007,0.45,0.04999999999999932,0.05
witness_augmented_n40_tol0.05,25,28,0.4000000000000007,0.4500000000000007,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,26,27,0.425,0.45,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,26,28,0.425,0.4500000000000007,0.02500000000000069,0.05
witness_augmented_n40_tol0.05,26,29,0.425,0.475,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,27,28,0.45,0.4500000000000007,6.661338147750939e-16,0.05
witness_augmented_n40_tol0.05,27,29,0.45,0.475,0.024999999999999967,0.05
witness_augmented_n40_tol0.05,27,30,0.45,0.5,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,28,29,0.4500000000000007,0.475,0.0249999999999993,0.05
witness_augmented_n40_tol0.05,28,30,0.4500000000000007,0.5,0.04999999999999932,0.05
witness_augmented_n40_tol0.05,28,31,0.4500000000000007,0.5000000000000007,0.04999999999999999,0.05
witness_augmented_n40_tol0.05,29,30,0.475,0.5,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,29,31,0.475,0.5000000000000007,0.02500000000000069,0.05
witness_augmented_n40_tol0.05,30,31,0.5,0.5000000000000007,6.661338147750939e-16,0.05
witness_augmented_n40_tol0.05,30,32,0.5,0.525,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,31,32,0.5000000000000007,0.525,0.024999999999999356,0.05
witness_augmented_n40_tol0.05,31,33,0.5000000000000007,0.55,0.04999999999999938,0.05
witness_augmented_n40_tol0.05,31,34,0.5000000000000007,0.5500000000000006,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,32,33,0.525,0.55,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,32,34,0.525,0.5500000000000006,0.025000000000000577,0.05
witness_augmented_n40_tol0.05,32,35,0.525,0.575,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,33,34,0.55,0.5500000000000006,5.551115123125783e-16,0.05
witness_augmented_n40_tol0.05,33,35,0.55,0.575,0.02499999999999991,0.05
witness_augmented_n40_tol0.05,33,36,0.55,0.6,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,34,35,0.5500000000000006,0.575,0.024999999999999356,0.05
witness_augmented_n40_tol0.05,34,36,0.5500000000000006,0.6,0.04999999999999938,0.05
witness_augmented_n40_tol0.05,34,37,0.5500000000000006,0.6000000000000005,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,35,36,0.575,0.6,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,35,37,0.575,0.6000000000000005,0.025000000000000577,0.05
witness_augmented_n40_tol0.05,36,37,0.6,0.6000000000000005,5.551115123125783e-16,0.05
witness_augmented_n40_tol0.05,36,38,0.6,0.625,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,37,38,0.6000000000000005,0.625,0.024999999999999467,0.05
witness_augmented_n40_tol0.05,37,39,0.6000000000000005,0.65,0.04999999999999949,0.05
witness_augmented_n40_tol0.05,37,40,0.6000000000000005,0.6500000000000005,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,38,39,0.625,0.65,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,38,40,0.625,0.6500000000000005,0.025000000000000466,0.05
witness_augmented_n40_tol0.05,39,40,0.65,0.6500000000000005,4.440892098500626e-16,0.05
witness_augmented_n40_tol0.05,39,41,0.65,0.675,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,39,42,0.65,0.7,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,40,41,0.6500000000000005,0.675,0.024999999999999578,0.05
witness_augmented_n40_tol0.05,40,42,0.6500000000000005,0.7,0.04999999999999949,0.05
witness_augmented_n40_tol0.05,40,43,0.6500000000000005,0.7000000000000004,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,41,42,0.675,0.7,0.02499999999999991,0.05
witness_augmented_n40_tol0.05,41,43,0.675,0.7000000000000004,0.025000000000000355,0.05
witness_augmented_n40_tol0.05,41,44,0.675,0.725,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,42,43,0.7,0.7000000000000004,4.440892098500626e-16,0.05
witness_augmented_n40_tol0.05,42,44,0.7,0.725,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,43,44,0.7000000000000004,0.725,0.024999999999999578,0.05
witness_augmented_n40_tol0.05,43,45,0.7000000000000004,0.75,0.0499999999999996,0.05
witness_augmented_n40_tol0.05,43,46,0.7000000000000004,0.7500000000000003,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,44,45,0.725,0.75,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,44,46,0.725,0.7500000000000003,0.025000000000000355,0.05
witness_augmented_n40_tol0.05,45,46,0.75,0.7500000000000003,3.3306690738754696e-16,0.05
witness_augmented_n40_tol0.05,45,47,0.75,0.775,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,46,47,0.7500000000000003,0.775,0.02499999999999969,0.05
witness_augmented_n40_tol0.05,46,48,0.7500000000000003,0.8,0.04999999999999971,0.05
witness_augmented_n40_tol0.05,46,49,0.7500000000000003,0.8000000000000003,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,47,48,0.775,0.8,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,47,49,0.775,0.8000000000000003,0.025000000000000244,0.05
witness_augmented_n40_tol0.05,47,50,0.775,0.825,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,48,49,0.8,0.8000000000000003,2.220446049250313e-16,0.05
witness_augmented_n40_tol0.05,48,50,0.8,0.825,0.02499999999999991,0.05
witness_augmented_n40_tol0.05,48,51,0.8,0.85,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,49,50,0.8000000000000003,0.825,0.02499999999999969,0.05
witness_augmented_n40_tol0.05,49,51,0.8000000000000003,0.85,0.04999999999999971,0.05
witness_augmented_n40_tol0.05,49,52,0.8000000000000003,0.8500000000000002,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,50,51,0.825,0.85,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,50,52,0.825,0.8500000000000002,0.025000000000000244,0.05
witness_augmented_n40_tol0.05,51,52,0.85,0.8500000000000002,2.220446049250313e-16,0.05
witness_augmented_n40_tol0.05,51,53,0.85,0.875,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,52,53,0.8500000000000002,0.875,0.0249999999999998,0.05
witness_augmented_n40_tol0.05,52,54,0.8500000000000002,0.9,0.04999999999999982,0.05
witness_augmented_n40_tol0.05,52,55,0.8500000000000002,0.9000000000000001,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,53,54,0.875,0.9,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,53,55,0.875,0.9000000000000001,0.025000000000000133,0.05
witness_augmented_n40_tol0.05,54,55,0.9,0.9000000000000001,1.1102230246251565e-16,0.05
witness_augmented_n40_tol0.05,54,56,0.9,0.925,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,54,57,0.9,0.95,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,55,56,0.9000000000000001,0.925,0.02499999999999991,0.05
witness_augmented_n40_tol0.05,55,57,0.9000000000000001,0.95,0.04999999999999982,0.05
witness_augmented_n40_tol0.05,55,58,0.9000000000000001,0.9500000000000001,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,56,57,0.925,0.95,0.02499999999999991,0.05
witness_augmented_n40_tol0.05,56,58,0.925,0.9500000000000001,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,56,59,0.925,0.975,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,57,58,0.95,0.9500000000000001,1.1102230246251565e-16,0.05
witness_augmented_n40_tol0.05,57,59,0.95,0.975,0.025000000000000022,0.05
witness_augmented_n40_tol0.05,58,59,0.9500000000000001,0.975,0.02499999999999991,0.05
witness_augmented_n40_tol0.05,58,60,0.9500000000000001,1.0,0.04999999999999993,0.05
witness_augmented_n40_tol0.05,59,60,0.975,1.0,0.025000000000000022,0.05
